question,reliable,times_asked,responses,prop_unsure,xgbTree,C5.0,nb,multinom,rf,nnet,dnn,meta,keras-1,keras-2
"If you searched for '...', would this article be relevant?",TRUE,39,4,0.2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,8,2,0.3333333333333333,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,98,30,0.25806451612903225,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,14,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,56,6,0.5714285714285714,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,167,45,0.3181818181818182,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,387,64,0.3492063492063492,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,208,35,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,92,13,0.07692307692307693,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,4,2,0.5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,107,17,0.6111111111111112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,93,29,0.4642857142857143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,106,23,0.4583333333333333,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,106,25,0.3076923076923077,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,134,6,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,131,16,0.29411764705882354,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,74,9,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,94,13,0.6428571428571429,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,76,15,0.375,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,15,4,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,28,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,44,5,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,307,42,0.6428571428571429,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,122,21,0.38095238095238093,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,16,3,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,65,13,0.21428571428571427,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,95,7,0.5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,13,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,9,3,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,15,2,0.6666666666666666,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,82,8,0.3333333333333333,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,175,19,0.47368421052631576,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,2,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,13,3,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,7,2,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,36,6,0.14285714285714285,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,2,1,0.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,96,21,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,187,42,0.4418604651162791,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,142,37,0.39473684210526316,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,49,11,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,53,16,0.058823529411764705,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,13,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,99,28,0.038461538461538464,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,320,70,0.34782608695652173,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,49,6,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,66,10,0.2727272727272727,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,6,2,0.5,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,10,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,31,10,0.18181818181818182,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,2,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,102,32,0.40625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,30,8,0.5555555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,31,6,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,114,11,0.16666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,19,4,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,10,4,0.4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,299,86,0.1724137931034483,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,66,16,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,3,2,0.3333333333333333,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,136,42,0.2619047619047619,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,10,1,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,22,10,0.36363636363636365,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,597,92,0.3804347826086957,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,176,29,0.36666666666666664,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,21,8,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,77,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,8,3,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,3,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,54,12,0.7692307692307693,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,78,12,0.38461538461538464,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,62,14,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,366,31,0.40625,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,331,35,0.3333333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,453,105,0.23529411764705882,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,217,50,0.34,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,127,41,0.34146341463414637,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,68,22,0.45454545454545453,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,12,7,0.375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,5,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,171,41,0.23809523809523808,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,25,8,0.2222222222222222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,14,6,0.2857142857142857,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,6,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,5,2,0.6666666666666666,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,7,3,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,61,14,0.26666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,164,39,0.275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,294,54,0.4727272727272727,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,38,11,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,28,5,0.2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,50,9,0.4444444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,102,19,0.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,4,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,9,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,174,20,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,4,2,0.3333333333333333,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,62,7,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,201,24,0.16,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,283,51,0.21153846153846154,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,51,8,0.5555555555555556,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,59,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,323,49,0.24489795918367346,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,19,4,0.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,25,3,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,22,2,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,205,30,0.2903225806451613,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,126,34,0.4117647058823529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,46,8,0.4444444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,61,13,0.5714285714285714,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,64,4,0.2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,77,16,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,25,3,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,101,24,0.44,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,56,13,0.3076923076923077,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,120,21,0.4090909090909091,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,45,6,0.42857142857142855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,13,3,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,52,6,0.42857142857142855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,74,7,0.42857142857142855,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,3,2,0.6666666666666666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,96,24,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,429,97,0.21649484536082475,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,93,17,0.2222222222222222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,81,19,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,58,12,0.23076923076923078,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,52,12,0.08333333333333333,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,2,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,2,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,3,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,73,16,0.5294117647058824,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,78,9,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,75,11,0.4166666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,49,3,0.75,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,60,8,0.4444444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,21,5,0.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,13,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,11,3,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,113,17,0.4444444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,144,23,0.4166666666666667,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,260,40,0.45,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,76,14,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,61,11,0.2727272727272727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,2,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",FALSE,9,3,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",FALSE,18,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,272,53,0.28846153846153844,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,4,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,16,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,8,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,10,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,8,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,5,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,68,16,0.23529411764705882,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,91,16,0.17647058823529413,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,5,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,246,56,0.35185185185185186,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,132,28,0.1111111111111111,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"If you searched for '...', would this article be relevant?",TRUE,3,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"If you searched for '...', would this article be relevant?",TRUE,646,114,0.34210526315789475,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
